mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.802526593208313,0.07292874216355305,0.05659947395324707,0.001329053394288737,3.45071248026683,0.13418324204624546,5,152,31,35,"{'l2_regularization': 3.45071248026683, 'learning_rate': 0.13418324204624546, 'max_depth': 5, 'max_iter': 152, 'max_leaf_nodes': 31, 'min_samples_leaf': 35}",0.9206783530972831,0.9327345954582237,0.8655159057542378,0.889228697098617,0.9340650391742311,0.911737452669753,0.7273810822638078,0.8424948187262205,0.9081095729506444,0.9107091752707235,0.8842654692463741,0.05908582748822892,28
1.8479981422424316,0.034882653352058424,0.1181903600692749,0.0028282914399262735,9.856504541106007,0.06356994887207007,7,302,43,26,"{'l2_regularization': 9.856504541106007, 'learning_rate': 0.06356994887207007, 'max_depth': 7, 'max_iter': 302, 'max_leaf_nodes': 43, 'min_samples_leaf': 26}",0.9174757441385666,0.9350429226952469,0.864566463005473,0.886214997834534,0.9325834635960751,0.9113717128233423,0.7314320338573044,0.8608392383439507,0.9096433903920289,0.910568928023805,0.8859738894710327,0.056882397769787874,20
0.9916782855987549,0.040790064657335846,0.06807162761688232,0.0027897453084826957,7.282163486118596,0.08620096388946558,7,197,25,31,"{'l2_regularization': 7.282163486118596, 'learning_rate': 0.08620096388946558, 'max_depth': 7, 'max_iter': 197, 'max_leaf_nodes': 25, 'min_samples_leaf': 31}",0.9238385266767636,0.9326967441375634,0.8674999505253718,0.8875778588733483,0.9340586965438211,0.9125950279828555,0.7257921400841603,0.856526467575344,0.9094540031008429,0.9125955843735576,0.8862634999873628,0.05896268637858828,17
1.267004919052124,0.0712965439646587,0.1578824520111084,0.05425437458453564,5.357746840747585,0.03625215860979349,4,300,47,15,"{'l2_regularization': 5.357746840747585, 'learning_rate': 0.03625215860979349, 'max_depth': 4, 'max_iter': 300, 'max_leaf_nodes': 47, 'min_samples_leaf': 15}",0.928960859927883,0.929426060497286,0.8697049385736011,0.8917876961853124,0.9323439779321049,0.9126557098221324,0.7128456104356868,0.8683503879894895,0.9096027323891703,0.914495560948099,0.8870173534700765,0.06208177119367344,12
1.8029992818832397,0.04081610040715106,0.11940076351165771,0.004386393046480281,6.958128067908818,0.17450458486646955,7,445,22,28,"{'l2_regularization': 6.958128067908818, 'learning_rate': 0.17450458486646955, 'max_depth': 7, 'max_iter': 445, 'max_leaf_nodes': 22, 'min_samples_leaf': 28}",0.9136285636698899,0.9337184680493844,0.8517327546079939,0.8753506838389331,0.9321471895317632,0.910846804023673,0.7254884099089314,0.8447383931802639,0.9062462656490864,0.904682785698365,0.8798580318158283,0.05909583683315371,46
1.059083676338196,0.07203616897920984,0.07287297248840333,0.0021603797100212736,3.4866598729172935,0.03731177919645574,4,227,26,27,"{'l2_regularization': 3.4866598729172935, 'learning_rate': 0.03731177919645574, 'max_depth': 4, 'max_iter': 227, 'max_leaf_nodes': 26, 'min_samples_leaf': 27}",0.9282725396127345,0.9286324871234929,0.868084628968141,0.8917119399789393,0.9311104348907543,0.9124599662896127,0.711677061384365,0.8808042699683318,0.9093270756945594,0.9156403796079692,0.88777207835189,0.06204832711550075,6
1.1108465194702148,0.043956351165578576,0.07937488555908204,0.002369398002671062,8.37710105907328,0.1416242210670705,4,250,49,44,"{'l2_regularization': 8.37710105907328, 'learning_rate': 0.1416242210670705, 'max_depth': 4, 'max_iter': 250, 'max_leaf_nodes': 49, 'min_samples_leaf': 44}",0.9287487676570667,0.9317740492148365,0.8707108748068613,0.8894936566930427,0.9338314248043633,0.9131216353024191,0.725544661983298,0.8452025002841222,0.9077188398175094,0.9108089444717626,0.8856955355035282,0.05974004371267232,24
0.7104114055633545,0.05317525017505016,0.051340579986572266,0.001926424037110913,2.285500217972997,0.05149188687726851,4,159,36,11,"{'l2_regularization': 2.285500217972997, 'learning_rate': 0.05149188687726851, 'max_depth': 4, 'max_iter': 159, 'max_leaf_nodes': 36, 'min_samples_leaf': 11}",0.9276208355469331,0.9280478915459162,0.8676994741524019,0.8927524915603813,0.9308019841284428,0.9122047277648859,0.7109152494055502,0.8832404830119559,0.9095255629361593,0.914978378542694,0.8877787078595321,0.06212775177438008,5
0.8099372148513794,0.009732096277264313,0.04898252487182617,0.0025058710075120763,9.962536997579242,0.19377548323198285,8,136,46,18,"{'l2_regularization': 9.962536997579242, 'learning_rate': 0.19377548323198285, 'max_depth': 8, 'max_iter': 136, 'max_leaf_nodes': 46, 'min_samples_leaf': 18}",0.9157972781108973,0.9346085801940778,0.8582396596912896,0.881432494415088,0.932377546568635,0.9106909951390167,0.7275500241295645,0.8499791941074928,0.9062534354592254,0.9078453525050102,0.8824774560320297,0.0582837230654497,38
1.5470209121704102,0.0787463505286527,0.10396223068237305,0.005470401959357888,2.7887135259218185,0.14606440939509882,6,251,41,42,"{'l2_regularization': 2.7887135259218185, 'learning_rate': 0.14606440939509882, 'max_depth': 6, 'max_iter': 251, 'max_leaf_nodes': 41, 'min_samples_leaf': 42}",0.9156399090923352,0.9344982067725347,0.8557101727063554,0.8797274385679734,0.9319401729618382,0.9101473572382794,0.7257206331731909,0.8512509469876032,0.9070865364100187,0.9064215782733712,0.88181429521835,0.05870644516262578,43
